city id,city,country,lat,lon,temp_astronomical_twilight_end,hum_astronomical_twilight_end,cloudiness_astronomical_twilight_end,windiness_astronomical_twilight_end
2498541,El Bayadh Province,DZ,32.5,1.1667,69.04,19,100,18.14
2189506,Island Bay,NZ,-41.3333,174.7833,61.99,59,100,5.99
7371354,Dongke,CN,36.3349,99.6668,32.29,57,100,1.23
1851383,Susami,JP,33.55,135.5,60.8,77,20,4.61
1791440,Wenquan,CN,30.8493,115.6991,64.99,51,30,2.01
1516082,Delgermörön,MN,46.4095,98.2871,11.84,70,0,6.22
1310084,Mawnwe,MM,24.5333,94.55,70.21,41,0,2.26
933117,Sebina,BW,-20.8667,27.25,71.6,78,40,4.61
545467,Konevo,RU,62.1215,39.3192,-18.96,87,73,5.66
1514801,Birata,TM,40.482,62.1586,42.12,56,25,8.95
1504382,Kargasok,RU,59.0556,80.8572,-4.58,92,100,8.34
3878743,Neltume,CL,-39.8441,-71.9392,49.46,88,38,2.95
1494335,Posol,RU,60.0594,62.995,-17.55,89,100,3.78
6179858,Whati,CA,63.1443,-117.2757,-14.8,70,100,6.91
1252668,Ziro,IN,27.6333,93.8333,77.0,65,20,0.27
2410764,Sao Tome Island,ST,0.2,6.65,84.2,74,40,8.05
2513947,Melilla,ES,35.2937,-2.9383,57.7,67,20,13.8
3874958,Puerto Natales,CL,-51.7236,-72.4875,44.22,78,0,7.45
1678228,Keelung,TW,25.1283,121.7419,65.71,63,20,3.44
3460558,Itiquira,BR,-17.0833,-54.9333,77.97,84,99,6.24
1220401,Tagob,TJ,38.8383,68.8985,50.0,87,75,4.47
6062670,Macdiarmid,CA,49.4334,-88.1333,26.6,93,100,9.22
