city id,city,country,lat,lon,temp_sunset,hum_sunset,cloudiness_sunset,windiness_sunset
1788491,Xinzhai,CN,36.9428,107.9476,49.84,44,54,6.78
3027582,Chalabre,FR,42.9825,2.0054,53.19,87,90,19.57
2315417,Inongo,CD,-1.95,18.2667,82.06,61,76,0.47
2282006,San-Pédro,CI,4.7485,-6.6363,79.61,86,0,6.91
5971679,Harty,CA,49.4835,-82.6831,30.2,69,90,19.57
102527,Sakakah,SA,29.9697,40.2064,60.8,33,0,9.22
4923096,Lynn,US,40.0498,-84.9397,35.55,80,1,14.97
3153910,Hansnes,NO,69.9624,19.6186,21.2,68,0,35.68
2215636,Libya,LY,25.0,17.0,62.35,28,0,10.76
2110384,Funafuti,TV,-8.5172,179.1305,82.4,83,90,9.22
4030656,French Polynesia,PF,-15.0,-140.0,80.76,68,72,8.81
1298480,Sagaing Region,MM,23.5,95.5,78.35,33,0,3.58
215771,Isiro,CD,2.7739,27.616,78.33,42,100,0.27
6116154,Raleigh,CA,51.5668,-55.7313,4.14,66,1,5.75
780166,Finnmark,NO,70.0,25.0,6.46,66,40,33.38
2064155,Onslow,AU,-21.65,115.1,88.99,56,30,4.76
2032490,Bayan-Ovoo,MN,49.0167,111.6333,3.06,82,0,12.1
2093846,Kiunga,PG,-6.1219,141.2906,82.83,74,99,1.25
3397873,Itaú,BR,-5.8397,-37.9928,86.23,52,88,7.56
579432,Balezino,RU,57.9796,53.0106,-5.46,91,100,5.21
396460,Khushaybī al Ḩaḑar,SA,25.7621,43.2835,65.97,48,52,18.81
2017370,Russia,RU,60.0,100.0,-10.19,88,100,3.06
3463120,Formoso,BR,-14.9467,-46.2319,72.77,77,84,6.15
3690733,Yauya,PE,-8.9833,-77.3,54.07,65,97,1.52
5350605,Frazier Park,US,34.8228,-118.9448,47.16,21,1,21.85
2176715,Barringun,AU,-29.0167,145.7167,94.6,22,36,9.53
2025630,Chara,RU,56.9064,118.2631,-14.64,79,73,2.57
3479308,Paind do Araguaia,BR,-11.4403,-50.3142,74.28,92,100,3.22
4956915,Ash Point,US,44.0556,-69.0867,29.93,37,1,3.44
1516593,Zhezdi,KZ,48.0644,67.0539,12.67,95,100,7.87
1736305,Kuala Kedah,MY,6.1,100.3,86.25,62,20,8.05
3424607,Tasiilaq,GL,65.6145,-37.6368,33.8,75,75,37.98
653760,Kaskinen,FI,62.3759,21.2261,33.37,96,100,8.97
1525504,Belogor’ye,KZ,51.5297,77.4714,8.69,92,95,7.63
2630299,Hofn,IS,64.2539,-15.2082,40.91,68,99,9.42
3393764,Oeiras,BR,-7.0253,-42.1311,78.55,84,76,3.69
6114685,Qikiqtarjuaq,CA,67.5555,-64.0249,-20.2,76,1,9.22
3520161,Sabancuy,MX,18.9667,-91.1833,74.12,68,14,7.07
3827832,Rumo Cocha,PE,-3.7792,-73.3119,84.2,70,40,2.3
6152248,South Indian Lake,CA,56.7795,-98.9281,27.01,97,100,10.49
3441442,Ombues de Lavalle,UY,-33.9167,-57.7833,78.8,69,0,5.75
103035,Rābigh,SA,22.7986,39.0349,75.65,41,25,11.52
549748,Kholmogory,RU,64.2229,41.656,-14.8,70,0,2.24
2387440,Dam,CF,6.4833,17.4333,83.64,18,100,2.35
2125072,Kamchatka,RU,55.0,159.0,17.67,98,100,5.23
2087362,Salamo,PG,-9.6603,150.7856,84.43,71,100,1.54
7839384,Paroo,AU,-27.9874,145.7175,93.24,23,19,14.12
4968894,Kingfield,US,44.9592,-70.154,27.21,40,1,6.91
1648512,Bobong,ID,-1.947,124.3829,82.54,68,87,1.79
216404,Gbadolite,CD,4.2833,21.0167,84.09,32,100,1.95
5859193,Chignik,US,56.2953,-158.4022,27.37,95,95,8.7
688279,Yavoriv,UA,49.0167,22.914,37.35,75,90,5.5
3445983,Tucano,BR,-10.9631,-38.7867,83.46,54,91,7.05
66108,Shāhrūd,IR,36.4167,55.0167,40.01,68,1,11.7
6062100,Lupin Mine,CA,65.7643,-111.2232,-20.2,76,73,13.8
1517529,Uzynkair,KZ,45.7167,60.9,30.45,86,58,16.35
3388145,São Raimundo Nonato,BR,-9.0153,-42.6994,79.93,70,95,1.7
2028051,Akana,RU,63.9,119.0167,-22.54,87,100,3.29
4770766,Louisa,US,38.0251,-78.0042,35.53,37,1,3.44
1540475,Turtas,RU,58.9417,69.1325,-11.47,90,100,6.11
3114980,Urduña / Orduña,ES,42.9944,-3.0097,51.73,76,90,11.5
5274473,Stanley,US,44.96,-90.9371,24.89,86,90,5.75
5877087,Uganik,US,57.7667,-153.4,33.8,69,90,8.05
2158977,Mallacoota,AU,-37.55,149.75,66.99,85,68,1.99
3526756,Isla Mujeres,MX,21.2311,-86.731,75.06,69,20,5.75
1792999,Tiandeng,CN,23.1266,107.0937,70.45,55,10,8.63
3462710,Galheiro,BR,-18.9667,-51.95,79.66,63,78,5.08
2066859,Marvel Loch,AU,-31.4667,119.4667,83.68,20,0,6.11
3423146,Ilulissat,GL,69.2167,-51.1,6.8,72,90,6.91
1799897,Nanma,CN,36.1817,118.1583,63.34,36,76,4.21
1860941,Jūrokuban,JP,30.6,130.9833,60.8,67,20,8.05
6691320,Nord-du-Québec,CA,51.962,-74.8961,16.59,96,95,7.94
3141548,Rognan,NO,67.0953,15.3878,18.97,93,75,42.57
5887448,Arviat,CA,61.1088,-94.0585,-0.4,78,90,3.44
1529626,Baijiantan,CN,45.6333,85.1833,28.42,94,86,5.1
6137052,Sachs Harbour,CA,71.9841,-125.2463,-17.81,89,100,8.32
153214,Morogoro,TZ,-8.0,37.0,81.46,64,64,2.48
1614696,Pak Chom,TH,18.0206,101.8983,89.04,39,0,2.28
2183619,Raumati South,NZ,-40.95,174.9833,63.97,59,100,23.02
5873776,Seward,US,60.1042,-149.4422,25.86,50,20,4.03
2220853,Yokadouma,CM,3.5167,15.05,85.78,23,93,2.35
3980487,Venado,MX,22.9333,-101.0833,71.08,20,0,6.26
2597172,Tiapoum,CI,5.1362,-3.0231,81.88,79,24,10.16
1628757,Sangkulirang,ID,0.9833,117.9667,78.51,88,85,2.46
2017155,Saskylakh,RU,71.9167,114.0833,-31.05,83,0,1.41
3467850,Campinhos,BR,-14.8667,-40.8833,71.78,73,99,6.17
3581418,Privassion Camp,BZ,17.0333,-88.95,71.24,73,75,4.61
3854981,Gobernador Gregores,AR,-48.7506,-70.2474,50.74,71,91,1.81
1518062,Torghay,KZ,49.6339,63.4981,-8.34,89,46,7.4
2089478,Northern Province,PG,-9.0,148.5,80.74,80,94,3.65
3661948,Marechal Thaumaturgo,BR,-8.9411,-72.7917,73.47,97,97,2.51
209598,Manono,CD,-7.3,27.4167,71.47,94,100,2.1
698247,Oster,UA,50.9506,30.8823,38.26,70,100,6.71
1061412,Mananara,MG,-16.1667,49.7667,78.62,86,100,5.46
933077,Shakawe,BW,-18.3667,21.85,70.74,88,100,7.09
363533,Zalingei,SD,12.9096,23.4741,76.26,19,65,7.52
2179671,Manawatu-Wanganui,NZ,-39.95,175.0167,63.46,81,49,1.01
1307641,Myoma,MM,20.1333,92.8833,78.66,54,5,10.92
6445087,Saint-Mandrier-sur-Mer,FR,43.0667,5.9333,56.14,67,0,21.85
3406001,Batalha,BR,-4.025,-42.075,78.39,88,94,2.01
1538730,Omskiy,RU,57.6356,91.9072,-6.14,91,100,4.43
1528998,Yumen,CN,40.2833,97.2,45.18,49,85,9.8
2485794,Ouargla Province,DZ,30.5,6.1667,79.23,16,27,10.83
3370221,Banghoek,ZA,-33.9167,18.9167,66.43,52,0,20.71
2032436,Bayasgalant,MN,46.9833,112.05,3.81,87,55,15.17
478050,Ust'-Kulom,RU,61.6864,53.6902,-19.5,85,98,5.37
5955550,Forest Lawn Industrial,CA,51.0334,-113.9687,40.01,52,75,10.36
3685070,Durania,CO,1.2667,-70.1833,79.41,73,90,3.04
1522605,Kīevka,KZ,50.2619,71.5514,7.16,95,100,6.96
5882640,Aguanish,CA,50.2168,-62.0818,23.0,39,1,14.97
2841488,Sankt Peter,DE,48.0167,8.0333,48.54,67,0,4.61
3374351,Pombas,CV,17.1503,-25.0201,69.8,68,20,19.57
389469,Baladīyat ar Rayyān,QA,25.2,51.05,71.08,56,40,9.22
3581398,Punta Gorda,BZ,16.0984,-88.8097,73.4,83,40,3.67
921745,Nioumachoua,KM,-12.3614,43.7153,83.77,68,100,3.29
1808212,Hechuan,CN,29.9947,106.2572,70.11,52,0,4.47
7627186,Pingelap,FM,6.2059,160.7033,82.54,77,9,18.66
2444219,Gouré,NE,13.9835,10.2704,78.01,11,62,8.01
2426991,Ngardiana,TD,13.2341,18.2975,79.84,16,0,10.02
749100,Çilimli,TR,40.8936,31.0492,33.96,88,5,0.83
1605742,Ta Phraya,TH,14.0031,102.8054,88.41,26,98,5.91
524100,Muyezerskiy,RU,63.9333,31.65,-8.63,90,97,9.86
1632998,Pamanukan,ID,-6.2842,107.8106,79.34,83,95,7.9
4063619,Gadsden,US,34.0143,-86.0066,56.61,26,1,6.91
828886,Horad Pinsk,BY,52.1214,26.0728,32.97,97,100,6.82
5933900,Cumberland House,CA,53.9668,-102.2676,29.7,98,96,14.79
5335846,Channel Islands Beach,US,34.1581,-119.2232,61.18,67,1,10.36
3848949,La Rioja Province,AR,-30.0,-67.5,71.92,54,7,7.02
1627520,Seratak,ID,-3.4,116.2333,77.43,89,93,1.52
2723201,Bastuträsk,SE,65.0,17.6833,8.56,85,90,3.44
3385899,Tutóia,BR,-2.7619,-42.2744,84.2,79,75,16.11
2439812,Say,NE,13.1007,2.3689,86.0,6,54,10.36
1240622,Kelaniya,LK,6.9553,79.922,80.6,78,75,10.36
1280194,Qümong,CN,32.9777,98.098,21.09,80,16,4.52
2146616,Tilpa,AU,-30.95,144.4,92.79,23,66,7.87
162199,Annau,TM,37.8876,58.516,46.4,53,75,2.3
3935619,Madre de Dios,PE,-12.0,-70.25,69.57,100,100,1.68
7641247,Huangbai,CN,25.9553,116.006,70.16,58,13,2.53
1695180,Simbahan,PH,6.3032,120.5836,80.04,81,84,14.99
3424424,Atammik,GL,64.8,-52.2167,20.37,93,96,17.16
2122104,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,26.6,68,20,2.24
798536,Rabocheostrovsk,RU,64.9855,34.7661,-14.4,90,100,10.67
3844933,Maquinchao,AR,-41.25,-68.7333,62.02,30,34,28.9
2123814,Leningradskiy,RU,69.3833,178.4167,-13.45,88,98,8.03
7626924,Mokil Municipality,FM,6.688,159.757,82.49,77,84,18.75
5941588,Donkin,CA,46.1834,-59.8651,24.31,63,75,24.16
3382998,Suriname,SR,4.0,-56.0,78.48,70,98,1.48
2122229,Paratunka,RU,52.95,158.2333,24.8,74,40,4.47
5192657,Harleigh,US,40.9806,-75.9713,27.68,50,1,1.28
6947098,Rigolet,CA,54.1701,-58.4344,2.48,90,60,8.05
1831172,Kampong Cham,KH,12.0833,105.5833,85.06,33,15,4.25
2119625,Yagodnoye,RU,64.65,170.4,-21.33,75,0,1.72
5963145,Goose Creek,CA,58.6751,-94.1448,8.6,85,75,5.75
910361,Limulunga,ZM,-15.0969,23.1376,71.44,86,94,3.38
1182872,Bhag,PK,29.0415,67.8239,82.22,15,0,2.73
5880568,Bethel,US,60.7922,-161.7558,-7.6,64,1,6.6
7839592,Longreach,AU,-23.876,143.8671,94.77,20,2,6.91
242048,Salamat Region,TD,11.0,20.5,82.13,15,83,2.15
1488616,Uk,RU,55.079,98.8586,-1.41,92,96,3.18
2156785,Mossgiel,AU,-33.2667,144.5667,87.64,34,32,7.05
5609855,Teton,US,43.9166,-111.3761,25.47,80,90,10.36
1641510,Kangboi,ID,1.0833,104.05,80.83,74,40,14.97
6558470,Waddeweitz,DE,53.0064,10.971,52.36,50,20,4.61
3450206,Santa Helena de Goiás,BR,-17.8136,-50.5969,75.51,83,45,2.77
1507203,Drovyanoy,RU,72.4017,72.7625,-6.97,91,100,8.1
4704395,Lake Brownwood,US,31.8357,-99.0078,61.07,29,1,13.8
1494482,Polunochnoye,RU,60.8697,60.4153,-19.52,88,100,4.21
3419714,Kangerlussuaq,GL,67.0088,-50.6894,-9.4,64,39,8.05
2127436,Yokohama,JP,41.0833,141.25,34.38,74,75,3.44
788709,Leskovac,RS,42.9981,21.9461,48.61,54,0,2.3
6170031,Tuktoyaktuk,CA,69.4541,-133.0374,-11.2,77,90,18.41
5874713,Soo City (historical),US,66.7167,-151.4833,-16.6,58,20,3.44
3665202,Aripuanã,BR,-9.1667,-60.6333,75.63,97,94,0.87
2013865,Ust'-Uda,RU,54.1742,103.0304,-3.1,88,97,2.89
648958,Lapponia,FI,68.0,27.0,-0.4,71,0,9.22
1636308,Manokwari,ID,-0.8667,134.0833,80.01,74,100,2.93
6184824,Wrigley,CA,63.25,-123.498,-8.75,89,100,2.1
5879302,Ambler,US,67.0861,-157.8514,-16.6,63,1,1.95
4890925,Elk Grove Village,US,42.0039,-87.9704,32.86,80,90,12.66
1256598,Sheoganj,IN,25.15,73.0667,75.63,18,0,5.06
1802162,Daxing,CN,22.9692,102.4061,53.87,99,84,1.88
2565267,Mhamid,MA,29.82,-5.72,63.97,28,94,22.15
6078372,Moosonee,CA,51.2793,-80.6345,28.4,59,1,11.5
5993072,Kitimat,CA,54.0524,-128.6534,40.33,93,90,8.05
2293260,Agnibilékrou,CI,7.1344,-3.2047,84.74,19,8,0.45
4493110,Spruce Pine,US,35.9154,-82.0646,38.12,50,9,1.01
3754114,Parque das Laranjeiras,BR,-3.0647,-60.0136,84.2,70,40,4.61
608073,Taskopa,KZ,48.8536,55.5819,-0.56,91,70,5.19
2035399,Songyuan,CN,45.1171,124.8568,17.28,97,99,7.09
8014675,Santa Cruz da Graciosa,PT,39.0776,-28.0169,61.02,88,72,29.55
5522714,Hale Center,US,34.0642,-101.8438,47.91,34,1,4.61
3982837,Sonoita,MX,31.85,-112.8333,62.01,15,0,11.48
2146205,Tarrawingee,AU,-31.4667,141.4833,91.4,25,0,14.97
6454373,Sarralbe,FR,48.9987,7.0292,56.17,41,0,1.14
2020838,Lensk,RU,60.7253,114.9278,-13.11,85,100,7.16
2435014,Bogomia I,TD,7.7962,15.6682,85.73,14,94,3.71
205297,Tambo,CD,-8.3,27.25,70.18,85,100,1.28
2077026,Batchelor,AU,-13.0667,131.0167,82.99,88,100,1.01
108190,Ash Shurayf,SA,25.7071,39.2823,70.38,20,0,8.19
2119283,Zyryanka,RU,65.75,150.85,-32.57,83,0,1.83
3432707,La Eduvigis,AR,-26.8555,-59.0684,89.6,35,0,5.75
2204113,Malsa’a,FJ,-12.4833,177.0667,83.73,75,80,8.95
2157580,Mincha,AU,-36.0167,144.0833,84.0,28,23,10.69
564191,Duminichi,RU,53.9345,35.1099,33.19,97,100,12.37
1515580,Jargalant,MN,45.7095,97.176,31.96,75,1,1.39
2505525,Bechar Province,DZ,30.25,-3.0833,68.76,27,89,24.0
1159301,Zahedan,IR,29.4963,60.8629,57.2,62,90,6.91
7839558,Barcaldine,AU,-23.052,145.4349,91.67,26,50,5.44
2966208,Belmullet,IE,54.225,-9.9908,45.91,74,0,10.0
1491600,Snezhnogorsk,RU,68.0931,87.74,-32.55,81,92,5.37
3877770,Paiguano,CL,-30.0167,-70.5333,72.43,77,0,9.22
1529376,Korla,CN,41.7597,86.1469,40.64,65,89,1.48
5855051,‘Ewa Beach,US,21.3156,-158.0072,74.53,78,75,4.61
1580240,Hue,VN,16.4667,107.6,73.4,73,40,12.66
1488903,Turukhansk,RU,65.8167,87.9833,-32.39,83,85,3.31
1802682,Longchuan,CN,25.1615,101.2942,56.91,48,60,8.1
3405304,Bom Jesus,BR,-9.0744,-44.3586,78.44,80,99,3.06
2175958,Bicheno,AU,-41.8789,148.2886,64.06,87,25,10.36
3923057,Bolivia,BO,-17.0,-65.0,80.91,65,100,2.24
2120591,Tilichiki,RU,60.4667,166.1,-4.74,91,99,8.21
5289863,Cienega Springs,US,34.1886,-114.2247,63.34,14,1,16.11
6977912,Raha Tiga,ID,-4.8271,122.7229,82.29,74,100,10.67
142358,Bābolsar,IR,36.7025,52.6576,44.6,100,90,9.22
2525089,Castelluccio Inferiore,IT,40.0039,15.9809,48.88,81,56,3.51
2129163,Mombetsu,JP,44.3525,143.3525,28.62,64,75,18.41
2028164,Deputatsky,RU,69.3,139.9,-30.62,86,0,1.25
3927158,Torata,PE,-17.0769,-70.8433,58.96,64,61,5.03
2018571,Olyokminsk,RU,60.3736,120.4264,-16.73,86,100,4.56
4158060,Harbour Heights,US,26.9909,-82.0023,70.59,53,1,14.97
4269043,Caney,US,37.0115,-95.9353,45.7,70,1,8.05
3432990,Labardén,AR,-36.9475,-58.1038,79.74,29,29,7.27
4038282,Angaur State,PW,6.906,134.13,80.6,89,90,5.75
5984185,Isachsen,CA,78.7853,-103.5048,-22.16,84,100,15.19
5735237,Klamath,US,42.6665,-121.7508,39.2,75,1,4.09
2361373,Diapaga,BF,12.0708,1.7889,82.11,12,31,6.71
6177250,Wawota,CA,49.9,-102.0343,30.07,74,75,14.97
6943715,Fort Franklin,CA,65.209,-123.3633,-22.0,69,71,3.27
2260668,Bouenza Department,CG,-4.0,14.0,77.36,87,86,4.05
1649881,Batang,ID,-6.4846,110.7083,84.2,70,40,12.66
1496745,Novosibirsk Oblast,RU,55.0,80.0,2.14,94,100,12.01
2119272,Netten Polar Station,RU,66.9667,171.9167,-22.49,86,5,6.31
2142804,Wyandra,AU,-27.25,145.9833,91.06,25,0,8.81
103331,Qārā,SA,29.8769,40.2269,60.8,33,0,9.22
1281659,Baxkorgan,CN,39.0667,90.0833,30.88,75,100,0.58
1276574,Bela,IN,25.9333,81.9833,75.58,27,0,4.27
2126123,Chokurdakh,RU,70.6333,147.9167,-32.49,83,88,5.84
1163582,Thatta,PK,24.7475,67.9235,85.78,14,0,10.4
505230,Priozersk,RU,61.0393,30.1291,14.0,95,100,11.63
7839505,East Pilbara,AU,-21.6133,123.7137,99.55,26,84,7.9
2498541,El Bayadh Province,DZ,32.5,1.1667,71.53,18,100,21.16
2189506,Island Bay,NZ,-41.3333,174.7833,63.79,59,100,23.02
7371354,Dongke,CN,36.3349,99.6668,33.03,57,63,1.28
1851383,Susami,JP,33.55,135.5,60.8,77,20,4.61
1791440,Wenquan,CN,30.8493,115.6991,66.0,48,0,2.98
1516082,Delgermörön,MN,46.4095,98.2871,13.51,74,0,6.49
1310084,Mawnwe,MM,24.5333,94.55,72.57,38,0,1.05
933117,Sebina,BW,-20.8667,27.25,73.4,78,40,14.97
545467,Konevo,RU,62.1215,39.3192,-10.77,89,96,6.85
1514801,Birata,TM,40.482,62.1586,43.47,53,2,9.8
1504382,Kargasok,RU,59.0556,80.8572,-4.34,93,100,6.69
3878743,Neltume,CL,-39.8441,-71.9392,50.79,88,60,3.58
1494335,Posol,RU,60.0594,62.995,-18.0,88,100,3.58
6179858,Whati,CA,63.1443,-117.2757,-14.8,76,100,3.44
1252668,Ziro,IN,27.6333,93.8333,82.4,44,20,1.43
2410764,Sao Tome Island,ST,0.2,6.65,84.2,74,40,8.05
2513947,Melilla,ES,35.2937,-2.9383,59.0,72,0,6.91
3874958,Puerto Natales,CL,-51.7236,-72.4875,48.2,61,75,11.5
1678228,Keelung,TW,25.1283,121.7419,67.08,60,20,2.3
3460558,Itiquira,BR,-17.0833,-54.9333,80.11,81,99,5.48
1220401,Tagob,TJ,38.8383,68.8985,53.6,76,90,4.47
6062670,Macdiarmid,CA,49.4334,-88.1333,25.7,86,98,5.75
462022,Zubovo,RU,60.318,36.9728,-3.05,91,94,7.85
3996063,Mexico,MX,23.0,-102.0,65.52,24,0,12.75
4352577,Crisfield,US,37.9835,-75.8538,33.3,64,1,3.22
1489126,Tsementnozavodskiy,RU,67.6167,64.1,-33.36,82,71,1.63
2255404,Pool Department,CG,-3.5,15.0,78.69,73,100,1.39
5881544,Ofu,AS,-14.1753,-169.6775,78.8,86,100,21.43
5939424,Dina,CA,52.9335,-110.0849,39.2,60,90,23.02
4163379,Marathon,US,24.7138,-81.0903,73.17,68,75,16.11
2021026,Khaty,RU,63.6256,116.6703,-18.54,87,100,2.84
2073890,Coolgardie,AU,-30.95,121.1667,87.8,20,0,10.36
7839427,Karoonda East Murray,AU,-34.9285,140.0248,66.76,52,0,17.09
3893656,Copiapo,CL,-27.3667,-70.3333,62.6,77,75,16.11
4291056,Elkfork,US,37.9648,-83.1329,37.98,87,1,4.61
1545752,Port Mathurin,MU,-19.6833,63.4167,80.29,76,69,17.29
1280943,Jinta,CN,39.9833,98.8667,46.49,46,59,5.28
6070684,McLeod Lake,CA,54.9832,-123.0364,41.0,65,20,14.97
2181997,Takaka,NZ,-40.85,172.8,62.98,86,100,3.0
779683,Hammerfest,NO,70.6634,23.6821,14.86,79,40,17.27
2355404,Solenzo,BF,12.1833,-4.0833,92.12,11,26,9.95
909887,Luangwa,ZM,-15.6167,30.4167,80.02,83,88,3.27
3862771,Departamento de Capayán,AR,-28.8333,-66.0,83.28,52,9,17.31
3395497,Maracaçumé,BR,-2.0428,-45.9592,77.67,94,98,2.95
2157076,Moonbi,AU,-31.0167,151.0667,78.8,53,43,11.5
3665314,Anori,BR,-8.3333,-67.3333,72.97,97,100,1.92
6940753,Ghayl Ba Wazir,YE,14.8778,49.0245,63.57,68,0,7.4
875996,Moxico Province,AO,-12.8487,20.9327,69.8,81,51,3.6
7839600,Leonora,AU,-28.3942,121.2596,86.52,16,0,10.92
1490686,Sukhoy Log,RU,56.9094,62.0296,-2.87,92,100,1.25
2455456,Kinmparana,ML,12.8402,-4.9199,91.54,11,0,10.47
5992554,Kinistino,CA,52.95,-105.0343,30.2,74,100,20.71
5829425,Kemmerer,US,41.7925,-110.5377,22.1,79,1,23.02
3728474,Cap-Haitien,HT,19.7578,-72.2042,77.23,74,8,15.5
130801,Ilam Province,IR,33.1667,47.0,44.38,58,24,5.5
2764957,Solden,AT,46.9667,11.0,52.61,28,0,10.36
2057031,Mokdale,ID,-10.7333,123.0333,81.36,83,67,10.13
3150002,Kjøpsvik,NO,68.097,16.3742,21.2,79,75,17.27
7839709,Central Darling,AU,-31.7715,143.6257,92.91,25,51,6.11
300808,Silifke,TR,36.3778,33.9344,48.83,49,95,5.99
3173935,Marina di Carrara,IT,44.0384,10.0414,55.0,76,0,4.61
2508807,Adrar,DZ,25.75,-1.0,81.7,14,11,11.07
608359,Shalqar,KZ,47.8333,59.6,15.8,97,100,11.68
319345,Çatak,TR,38.0085,43.065,24.8,74,75,8.05
3369174,Calvinia,ZA,-31.4707,19.776,71.69,22,0,8.52
542965,Krasnokholmskiy,RU,55.9873,55.0466,-9.47,91,99,6.46
7603255,Barh el Gazel Region,TD,14.6667,16.9167,75.51,16,4,11.99
598392,Karmelava,LT,54.9667,24.0667,37.4,75,100,4.61
5864145,Homer,US,59.6425,-151.5483,22.84,68,40,11.5
1512205,Abaza,RU,52.655,90.0928,11.79,92,18,1.88
5466318,Eddy,US,32.8757,-104.7511,54.93,12,1,12.66
2026023,Bukachacha,RU,52.9833,116.9167,-3.14,85,82,6.6
53707,Mudug,SO,7.0,48.0,82.67,38,51,19.82
2123371,Mayskiy,RU,48.9975,140.2053,14.23,91,0,4.97
2180815,Tuatapere,NZ,-46.1333,167.6833,64.0,76,0,4.0
3520989,Puerto Madero,MX,14.7208,-92.4215,84.2,65,75,5.75
2220082,Al Fuqaha',LY,27.8337,16.3849,62.98,24,83,6.89
2434985,Bokoro,TD,12.3807,17.0568,82.8,14,0,9.69
6093114,Old Crow,CA,67.5712,-139.8342,-31.79,83,0,0.58
2031799,East Aimak,MN,48.0,115.0,5.92,86,0,16.49
1262574,Mūl,IN,20.0667,79.6667,79.92,23,14,3.98
2056029,Entuziastov,RU,70.8644,134.6397,-33.95,81,0,1.81
1040652,Maputo,MZ,-25.9653,32.5892,82.2,78,40,14.97
168887,Judaydat Khābūr,SY,35.8167,39.4667,49.59,46,0,4.43
7839408,Roper Gulf,AU,-15.3056,134.9736,84.67,70,73,17.16
6140815,Sandy Lake,CA,56.9835,-107.2846,33.12,97,100,9.46
159242,Ikwiriri,TZ,-7.9562,38.9716,77.59,93,98,4.18
4031110,Fale old settlement,TK,-9.3852,-171.2468,83.07,76,100,18.5
122289,Neyrīz,IR,29.1988,54.3278,57.2,67,75,9.22
159067,Iringa,TZ,-9.0,35.0,63.9,94,100,2.8
2066901,Marree,AU,-29.65,138.0667,95.68,24,1,19.55
3572005,Long Island,BS,23.2167,-75.1117,75.25,79,41,28.72
1325443,Hakha,MM,22.65,93.6167,56.97,61,95,1.14
5835069,Pine Bluffs,US,41.1819,-104.0691,32.34,64,1,12.66
5849164,Kekaha,US,21.9683,-159.7132,74.98,73,75,10.29
6139393,Salluit,CA,62.2006,-75.6323,7.92,90,99,17.4
495922,Shal'skiy,RU,61.797,36.0168,-5.94,90,0,10.42
2015306,Tiksi,RU,71.6872,128.8694,-26.16,86,34,2.1
343143,Āwarē,ET,8.2561,44.1567,78.21,30,95,18.5
5079617,Springview,US,42.8244,-99.749,34.84,69,1,10.36
3380993,Maripa-Village,GF,3.6333,-54.05,74.62,93,100,3.22
7645723,Satawal,FM,7.382,147.0322,82.09,78,69,19.48
5992650,Kinosis,CA,56.3335,-110.9685,40.1,70,66,33.38
586971,Bilgeh,AZ,40.5681,50.0378,39.2,70,40,6.91
6171824,Umiujaq,CA,56.5554,-76.5522,21.2,68,75,21.85
288789,Barkā’,OM,23.7074,57.8891,75.2,78,20,4.61
4015471,Carácuaro,MX,19.0106,-101.1264,81.3,23,0,4.21
3373168,Vila do Corvo,PT,39.6667,-31.1333,62.98,85,68,32.66
553609,Kamenka,RU,65.8876,44.1126,-28.28,84,14,6.06
656711,Ilomantsi,FI,62.8333,31.0,0.73,90,100,10.22
146961,Yardımlı,AZ,38.9206,48.2372,36.25,87,75,8.05
2122262,Palana,RU,59.1167,159.9667,4.66,97,94,12.15
2483761,Reggane,DZ,26.7158,0.1714,81.79,15,35,9.8
2143437,Windellama,AU,-35.022,149.8728,68.29,100,99,6.91
3691324,Tocache,PE,-8.1842,-76.5125,75.97,86,96,0.98
1802431,Longsheng,CN,25.7936,110.0092,73.4,53,40,4.47
3699427,Barranca,PE,-4.8333,-76.7,84.69,65,47,0.74
2417834,Mamou,GN,10.15,-11.95,88.52,33,97,2.19
96205,Halabja,IQ,35.1778,45.9861,45.09,57,15,3.47
2120047,Ust'-Omchug,RU,61.15,149.6333,-9.96,83,100,7.23
3371199,Erongo,NA,-22.0833,15.3333,68.02,42,0,11.9
1279094,Akot,IN,21.0964,77.0586,81.91,20,0,6.38
2478217,Tamanrasset Province,DZ,23.75,4.6667,66.09,24,0,4.72
101760,Sulţānah,SA,24.4926,39.5857,75.2,10,0,6.91
219057,Beni,CD,0.5,29.4667,72.97,59,100,3.6
2446796,Bilma,NE,18.6853,12.9164,69.57,20,7,4.7
3386495,Teresinha,BR,0.9667,-52.0333,75.43,88,99,3.94
1668352,Tainan,TW,23.0,120.1888,70.66,45,20,4.61
5955887,Fort Liard,CA,60.2334,-123.4698,-2.92,90,100,5.21
3853786,Ingeniero Jacobacci,AR,-41.3427,-69.5448,57.49,36,80,19.28
5432024,Mount Pearl,US,38.9625,-102.7894,35.1,55,1,8.05
3601402,Savannah Bight,HN,16.45,-85.85,73.99,91,28,4.81
3394892,Miguel Alves,BR,-4.1656,-42.8953,79.07,86,99,1.63
1802750,Lizhai,CN,29.0084,117.9189,64.65,59,0,2.66
5731397,Hines,US,43.564,-119.081,36.32,80,90,3.44
610743,Aqqystau,KZ,47.2333,51.0,24.8,74,0,8.95
1714769,Dinalongan,PH,16.1404,121.9573,74.7,80,95,13.4
3336899,Aragon,ES,41.0,-1.0,50.9,100,90,19.57
3349234,Kwanza Sul Province,AO,-10.827,15.032,70.03,83,46,4.0
